"gender","Grade","LxclScor","FlldScor","cnfgrtnLR","cnfgrtnUD","RdcNoMuti","RdcNodub","trspT","trspV","SRngA","SRngH","PType_Onset","PType_Rime","PType_Tone","PType_None","PType_Mark","PType_1of3","PType_2of3","PType_3of3","MMCScor","MMPScor","MMFScor","COnstScor","CRimScor","CTnScor","POnstScor","PRimScor","PTnScor","DD","stud_ids"
"1","5",1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Dyslexia",21190121
"1","5",47,50,7,15,11,11,12,10,3,19,14,12,13,1,2,6,6,7,22,1,0,24,3,20,14,3,11,"Normal",21190122
"0","5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"Normal",21190123
"1","5",50,50,11,23,17,17,18,16,10,24,19,14,18,4,3,10,10,7,34,1,2,4,7,11,2,7,6,"Normal",21190124
"1","5",18,18,4,8,6,6,5,7,2,10,8,8,8,1,0,3,3,5,12,1,2,3,3,0,0,1,1,"Normal",21190125
"0","5",43,46,11,20,14,17,18,13,6,25,17,12,14,3,5,9,8,6,31,0,3,9,1,8,6,1,7,"Normal",21190126
"0","5",44,50,10,22,14,18,18,14,8,24,16,12,14,5,5,8,8,6,32,0,1,8,6,8,5,6,5,"Normal",21190128
"0","5",38,40,2,3,3,2,3,2,1,4,4,4,3,0,1,0,1,3,5,9,0,11,6,10,7,2,8,"Dyslexia",21190129
"1","5",4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,"Normal",21190130
"1","5",24,26,1,1,1,1,0,2,0,2,1,0,1,1,0,0,1,0,2,0,3,20,9,2,12,7,4,"Normal",21190131
"0","5",44,47,8,23,13,18,16,15,7,24,14,13,16,4,3,10,9,5,31,1,2,10,2,8,9,3,4,"Normal",21190132
"1","5",47,49,11,21,15,17,17,15,6,26,18,15,16,3,2,12,8,7,32,0,1,10,4,8,7,2,7,"Normal",21190133
"0","5",50,50,14,25,18,21,19,20,10,29,22,19,20,3,5,11,10,10,39,3,4,7,4,5,2,2,2,"Normal",21190134
"0","5",49,50,17,26,20,23,20,23,12,31,25,20,23,3,5,13,11,11,43,0,4,4,5,0,3,2,2,"Normal",21190135
"1","5",42,50,5,13,11,7,9,9,3,15,11,8,11,0,3,5,5,5,18,1,6,17,16,7,11,9,8,"Normal",21190136
"0","5",47,50,12,16,14,14,12,16,10,18,15,14,12,2,5,8,6,7,28,2,2,12,13,8,5,4,6,"Normal",21190137
"0","5",42,46,12,19,14,17,15,16,8,23,17,10,17,3,3,11,9,5,31,1,3,8,3,8,6,2,4,"Normal",21190139
"0","5",45,50,5,14,13,6,12,7,3,16,12,8,13,3,1,3,6,6,19,1,2,12,11,19,9,7,10,"Normal",21190140
"1","5",13,18,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,10,2,3,8,2,3,"Normal",21190141
"1","5",39,42,4,12,10,6,11,5,4,12,12,10,10,1,2,1,5,7,16,1,2,12,7,16,7,4,5,"Normal",21190142
"1","5",12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,2,1,0,"Normal",21190143
"1","5",22,24,3,11,4,10,8,6,4,10,9,8,6,1,0,6,4,3,14,1,2,4,4,3,2,2,4,"Normal",21190144
"0","5",40,41,11,21,14,18,14,18,10,22,17,13,15,4,4,10,7,7,32,1,0,5,1,5,2,1,1,"Normal",21190145
"1","5",49,50,13,28,19,22,22,19,9,32,22,18,19,5,4,13,11,8,41,0,3,6,3,5,5,3,5,"Normal",21190146
"1","5",9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,"Normal",21190147
"0","5",23,25,5,10,6,9,8,7,4,11,8,7,10,0,0,7,6,2,15,2,2,7,6,2,3,2,0,"Normal",21190148
"1","5",28,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,10,15,3,7,"Normal",21190149
"1","5",48,48,12,23,16,19,18,17,11,24,21,17,18,4,4,8,9,10,35,1,2,7,6,4,4,5,2,"Normal",21190150
"0","5",49,50,19,25,19,25,21,23,13,31,26,21,22,5,4,12,12,11,44,0,1,2,3,1,3,3,1,"Normal",21190151
"0","5",41,44,14,15,13,16,15,14,5,24,16,13,13,2,3,12,6,6,29,0,0,10,3,11,6,0,8,"Normal",21190152
"1","5",10,10,4,3,0,7,3,4,0,7,1,2,2,2,0,5,0,0,7,0,0,3,1,2,0,0,2,"Normal",21190153
"1","5",6,7,3,0,0,3,1,2,0,3,0,1,2,0,0,3,0,0,3,0,1,3,2,1,1,0,2,"Normal",21190154
"1","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",21190155
"1","5",42,48,10,17,16,11,17,10,6,21,20,14,16,2,3,4,8,10,27,2,2,8,5,6,5,4,4,"Normal",21190157
"0","5",47,48,8,12,11,9,11,9,5,15,14,11,13,1,2,4,5,8,20,3,6,18,16,7,10,12,4,"Normal",21190158
"0","5",49,49,10,15,15,10,11,14,7,18,13,11,15,2,3,7,7,6,25,3,5,16,14,9,9,8,4,"Normal",21190159
"0","5",25,26,2,5,3,4,3,4,0,7,2,3,2,2,1,2,1,1,7,2,2,15,6,5,9,5,5,"Normal",21190160
"1","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",21190161
"0","5",30,32,10,10,12,8,9,11,6,14,13,14,15,0,4,2,2,12,20,4,1,3,4,4,1,1,1,"Normal",21190201
"1","5",49,50,8,15,11,12,13,10,4,19,11,6,11,3,2,10,6,2,23,1,2,22,4,17,15,4,9,"Normal",21190202
"0","5",48,48,19,25,20,24,22,22,13,31,25,19,22,5,4,14,11,10,44,0,1,1,3,2,1,2,2,"Normal",21190204
"1","5",46,47,16,19,15,20,17,18,10,25,20,18,20,2,4,10,9,10,35,1,3,9,5,4,4,3,1,"Normal",21190205
"1","5",42,44,17,19,18,18,19,17,10,26,23,15,20,2,3,12,11,8,36,0,2,3,6,2,3,6,0,"Normal",21190206
"0","5",46,47,11,16,12,15,14,13,7,20,15,12,15,2,3,9,6,7,27,0,2,14,7,8,12,1,6,"Normal",21190207
"0","5",49,50,16,21,17,20,18,19,12,25,21,17,20,3,4,11,10,9,37,1,5,10,10,2,10,4,1,"Normal",21190208
"0","5",48,50,13,18,12,19,16,15,8,23,18,12,18,4,3,9,6,9,31,1,4,10,10,8,6,6,6,"Normal",21190209
"0","5",2,2,1,1,1,1,1,1,1,1,2,1,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,"Normal",21190210
"1","5",48,49,10,20,17,13,16,14,9,21,18,14,16,4,3,5,11,7,30,1,2,7,5,8,3,4,4,"Normal",21190211
"1","5",48,49,12,21,15,18,17,16,10,23,19,16,17,4,3,9,8,9,33,1,4,9,9,6,6,3,3,"Normal",21190212
"1","5",27,31,1,7,2,6,4,4,1,7,6,5,5,0,0,4,0,4,8,1,2,6,3,4,4,3,1,"Normal",21190213
"1","5",49,50,19,23,19,23,19,23,12,30,24,21,23,5,4,10,11,12,42,1,0,6,2,2,4,2,1,"Normal",21190214
"1","5",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,"Dyslexia",21190215
"1","5",23,26,1,5,3,3,3,3,2,4,2,2,4,1,0,2,3,0,6,1,1,7,10,13,3,6,8,"Normal",21190216
"1","5",24,25,7,16,7,16,12,11,7,16,14,11,13,2,0,8,9,4,23,0,1,1,1,0,0,0,1,"Normal",21190217
"0","5",50,50,17,24,21,20,20,21,13,28,26,18,21,3,5,12,10,11,41,2,2,5,4,3,0,2,1,"Normal",21190218
"1","5",22,27,1,3,1,3,2,2,0,4,2,1,2,0,1,2,0,1,4,1,3,10,11,3,5,8,4,"Normal",21190219
"1","5",19,20,1,3,2,2,3,1,1,3,4,3,1,0,0,0,4,0,4,1,3,13,10,1,7,6,3,"Normal",21190220
"0","5",50,50,14,23,17,20,19,18,9,28,22,18,21,3,4,9,11,10,37,2,2,6,8,7,3,5,1,"Normal",21190221
"0","5",47,50,9,19,14,14,16,12,5,23,15,12,13,4,3,8,7,6,28,0,4,14,9,6,12,5,8,"Normal",21190222
"0","5",49,50,13,20,17,16,16,17,9,24,18,13,18,4,3,11,7,8,33,1,1,11,3,7,9,2,5,"Normal",21190223
"0","5",46,50,3,9,8,4,8,4,2,10,9,6,8,1,0,3,4,4,12,1,5,21,9,16,17,7,10,"Normal",21190224
"1","5",41,48,4,4,7,1,3,5,3,5,5,2,5,1,0,3,3,1,8,1,2,18,10,20,16,8,12,"Normal",21190225
"0","5",49,49,14,22,18,18,19,17,8,28,20,16,18,4,4,10,10,8,36,0,0,11,2,9,8,1,8,"Normal",21190226
"0","5",49,50,13,24,20,17,21,16,11,26,22,18,18,4,5,8,10,10,37,1,2,7,4,10,3,2,7,"Normal",21190227
"0","5",50,50,20,24,22,22,23,21,12,32,27,19,24,5,4,12,11,12,44,1,1,6,3,3,3,2,2,"Normal",21190228
"0","5",47,50,7,14,10,11,12,9,4,17,11,7,12,4,1,6,6,4,21,0,4,14,12,15,10,7,8,"Normal",21190229
"0","5",48,50,10,22,16,16,16,16,11,21,22,17,18,3,3,5,11,10,32,0,2,10,6,7,9,4,12,"Normal",21190230
"0","5",48,50,11,23,17,17,18,16,10,24,20,16,18,3,3,10,10,8,34,2,3,10,3,9,7,2,6,"Normal",21190231
"1","5",48,49,11,21,16,16,18,14,8,24,20,12,17,4,3,8,10,7,32,2,1,12,5,8,5,4,3,"Normal",21190232
"1","5",44,49,11,19,17,13,15,15,6,24,18,13,14,3,4,7,10,6,30,3,2,6,8,6,4,8,4,"Normal",21190233
"1","5",9,9,1,5,3,3,5,1,2,4,6,5,4,0,0,0,3,3,6,1,1,1,2,3,0,2,1,"Normal",21190234
"1","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",21190235
"1","5",43,46,9,19,12,16,15,13,5,23,15,10,14,4,2,9,9,4,28,0,2,7,5,9,6,5,7,"Normal",21190237
"1","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",21190238
"0","5",49,50,13,25,20,18,21,17,10,28,25,17,20,3,3,11,12,9,38,0,4,8,4,6,6,3,6,"Normal",21190239
"1","5",9,9,2,6,3,5,6,2,2,6,8,7,5,0,0,0,4,4,8,0,0,1,0,1,1,0,1,"Normal",21190240
"0","5",48,50,15,21,16,20,17,19,12,24,20,17,20,4,4,10,7,11,36,2,2,7,5,6,4,2,5,"Normal",21190241
"1","5",27,27,9,15,8,16,14,10,7,17,13,10,13,2,2,8,8,4,24,1,1,3,1,2,0,0,1,"Normal",21190242
"1","5",22,25,4,9,5,8,7,6,4,9,9,7,7,1,0,4,5,3,13,0,0,8,2,8,3,1,5,"Normal",21190243
"0","5",42,47,13,20,14,19,18,15,7,26,18,14,17,3,4,11,7,8,33,1,3,5,3,2,2,1,4,"Normal",21190244
"0","5",32,38,0,3,2,1,3,0,0,3,3,1,2,0,0,1,1,1,3,0,5,16,8,8,16,6,8,"Normal",21190245
"0","5",50,50,12,25,20,17,19,18,10,27,23,16,19,4,4,9,11,9,37,1,1,10,4,9,4,4,3,"Normal",21190247
"0","5",43,48,10,24,15,19,16,18,9,25,22,16,19,3,3,8,11,9,34,1,1,7,3,6,4,2,4,"Normal",21190248
"1","5",49,49,15,19,20,14,17,17,8,26,21,16,18,3,5,7,9,10,34,2,3,7,7,10,4,3,6,"Normal",21190249
"0","5",37,46,3,5,6,2,3,5,2,6,6,6,6,0,1,1,1,5,8,0,3,15,8,7,11,5,7,"Normal",21190250
"1","5",41,45,8,16,12,12,13,11,6,18,15,11,16,3,1,5,8,7,24,1,1,8,8,14,4,4,6,"Normal",21190251
"0","5",50,50,13,25,16,22,19,19,10,28,20,17,22,5,4,9,10,10,38,3,2,8,6,7,4,3,4,"Normal",21190252
"0","5",41,45,6,9,7,8,7,8,4,11,10,8,9,0,3,2,5,5,15,0,3,16,7,6,11,6,5,"Normal",21190253
"1","5",17,26,0,4,4,0,3,1,0,4,4,0,4,0,0,0,4,0,4,1,0,5,5,7,2,3,2,"Normal",21190254
"1","5",9,10,0,2,1,1,2,0,0,2,2,1,2,0,0,0,1,1,2,1,0,4,3,6,3,2,3,"Normal",21190255
"0","5",50,50,16,26,21,21,21,21,13,29,26,19,21,3,5,12,12,10,42,0,3,4,5,1,1,4,2,"Normal",21190256
"0","5",50,50,17,28,23,22,22,23,14,31,28,21,23,3,5,13,13,11,45,0,3,2,3,1,0,2,2,"Normal",21190257
"1","5",42,47,2,5,5,2,4,3,0,7,6,1,4,0,1,2,3,1,7,0,6,21,18,15,14,13,16,"Normal",21190258
"1","5",50,50,19,28,23,24,23,24,12,35,29,22,26,4,4,14,12,13,47,0,1,2,2,2,1,1,1,"Normal",21190259
"0","5",50,50,16,25,19,22,19,22,12,29,25,21,22,4,3,11,12,11,41,0,4,9,8,1,7,3,1,"Normal",21190261
"0","5",41,45,3,9,4,8,4,8,2,10,4,4,8,0,0,8,4,0,12,1,4,23,18,8,19,14,5,"Normal",21190262
"1","5",49,50,14,26,21,19,21,19,9,31,22,17,20,4,5,11,12,8,40,0,3,6,6,2,4,4,2,"Normal",21190263
"0","5",48,50,17,26,22,21,23,20,12,31,27,20,22,4,3,13,13,10,43,1,2,3,5,1,2,3,0,"Normal",21190264
"0","5",45,49,13,20,17,16,15,18,6,27,20,15,18,3,3,10,8,9,33,0,1,9,4,7,5,4,2,"Normal",21190301
"1","5",44,49,6,16,12,10,13,9,5,17,13,8,11,4,2,5,6,5,22,1,5,13,13,8,9,11,4,"Normal",21190302
"0","5",48,50,11,18,14,15,15,14,9,20,17,12,18,1,3,10,8,7,29,1,3,8,11,11,3,6,4,"Normal",21190303
"0","5",49,50,16,28,20,24,21,23,11,33,25,20,24,4,5,12,12,11,44,1,1,3,1,1,3,1,1,"Normal",21190304
"1","5",43,48,13,15,15,13,13,15,5,23,18,11,14,3,3,8,7,7,28,0,2,9,4,7,7,3,7,"Normal",21190305
"1","5",2,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,"Normal",21190306
"0","5",48,50,12,24,18,18,17,19,11,25,22,18,20,4,4,8,8,12,36,3,3,6,4,7,3,4,4,"Normal",21190307
"0","5",50,50,15,20,16,19,18,17,6,29,18,16,21,4,4,9,8,10,35,0,1,9,5,6,8,3,6,"Normal",21190308
"0","5",44,50,3,7,7,3,6,4,1,9,8,5,6,0,1,3,2,4,10,1,5,16,9,14,9,9,5,"Normal",21190309
"1","5",49,50,16,24,20,20,18,22,11,29,22,19,21,4,5,11,9,11,40,0,1,5,2,3,5,3,1,"Normal",21190310
"0","5",50,50,15,25,17,23,18,22,11,29,24,19,22,5,2,12,10,11,40,1,1,6,6,5,6,3,5,"Normal",21190311
"1","5",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,"Normal",21190312
"1","5",43,48,12,20,17,15,16,16,8,24,21,15,18,4,3,6,9,10,32,0,1,7,4,5,4,5,4,"Normal",21190313
"1","5",13,16,1,1,2,0,1,1,0,2,1,1,1,0,1,0,0,1,2,0,0,5,3,5,4,3,2,"Dyslexia",21190314
"0","5",48,50,11,22,15,18,15,18,9,24,19,14,17,4,3,10,8,8,33,1,6,10,10,5,6,9,3,"Normal",21190315
"0","5",44,48,10,20,15,15,12,18,9,21,18,13,16,5,1,9,7,8,30,2,3,7,10,8,4,7,6,"Normal",21190316
"1","5",4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,1,"Dyslexia",21190317
"1","5",43,49,7,14,13,8,12,9,4,17,13,8,14,2,2,5,6,6,21,1,3,8,12,17,5,7,8,"Normal",21190318
"0","5",50,50,14,21,17,18,17,18,10,25,20,17,20,3,4,9,9,10,35,1,1,10,4,8,8,4,3,"Normal",21190319
"0","5",36,41,7,4,7,4,5,6,7,4,4,5,5,2,3,1,2,3,11,0,2,8,7,14,6,6,9,"Normal",21190320
"0","5",47,50,8,21,13,16,15,14,5,24,15,14,15,4,3,7,8,7,29,1,3,6,10,14,4,5,5,"Normal",21190322
"1","5",50,50,17,26,19,24,21,22,11,32,26,19,22,4,4,13,12,10,43,0,2,3,4,5,2,3,5,"Normal",21190323
"0","5",11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,1,5,"Normal",21190324
"1","5",50,50,17,26,21,22,23,20,11,32,25,19,23,5,4,12,11,11,43,0,0,5,2,5,5,2,4,"Normal",21190325
"0","5",49,50,17,25,21,21,23,19,11,31,26,18,21,5,4,12,10,11,42,2,1,4,1,4,2,0,3,"Normal",21190326
"0","5",40,48,8,12,10,10,11,9,2,18,12,10,9,2,2,6,5,5,20,3,2,5,7,12,3,2,8,"Normal",21190327
"1","5",7,13,2,4,1,5,4,2,1,5,6,5,4,0,0,1,1,4,6,0,0,1,0,0,0,0,0,"Normal",21190328
"1","5",41,42,1,4,3,2,3,2,2,3,3,3,5,0,0,0,4,1,5,0,0,13,7,18,11,4,10,"Normal",21190329
"0","5",42,48,10,18,16,12,12,16,6,22,16,10,15,4,3,8,6,7,28,3,1,6,6,8,5,4,5,"Normal",21190330
"0","5",44,47,1,4,4,1,2,3,1,4,5,2,4,0,0,1,2,2,5,2,3,19,8,20,16,7,13,"Normal",21190331
"0","5",44,49,12,22,17,17,17,17,6,28,21,17,18,2,2,12,10,8,34,0,0,6,1,9,5,0,6,"Normal",21190332
"1","5",49,50,13,23,20,16,19,17,9,27,24,18,19,2,4,9,11,10,36,1,4,7,4,3,5,3,3,"Normal",21190333
"1","5",2,2,1,1,0,2,1,1,1,1,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"Dyslexia",21190334
"0","5",31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,10,4,14,5,13,"Dyslexia",21190335
"1","5",43,47,2,5,7,0,5,2,0,7,6,3,5,0,1,0,4,2,7,2,2,20,9,25,12,6,13,"Dyslexia",21190336
"0","5",47,50,14,24,18,20,19,19,6,32,22,19,21,4,3,11,9,11,38,1,0,7,3,5,4,2,2,"Normal",21190337
"0","5",49,50,11,20,18,13,14,17,9,22,17,13,17,5,4,5,9,8,31,1,2,14,11,5,10,6,5,"Normal",21190338
"1","5",44,49,6,13,11,8,11,8,5,14,13,12,14,1,1,3,6,8,19,1,4,12,12,13,7,3,9,"Normal",21190339
"1","5",36,42,2,2,3,1,2,2,1,3,1,1,2,1,1,0,2,0,4,0,4,15,14,8,12,9,13,"Normal",21190340
"1","5",5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,1,"Normal",21190341
"0","5",36,36,3,10,8,5,8,5,2,11,12,10,9,0,1,0,5,7,13,0,1,18,1,11,13,1,8,"Dyslexia",21190342
"1","5",43,49,10,13,12,11,11,12,7,16,15,8,13,3,2,6,6,6,23,1,4,12,8,6,10,9,5,"Normal",21190343
"1","5",47,47,11,23,16,18,19,15,8,26,20,16,18,4,3,7,13,7,34,0,3,6,8,6,3,5,2,"Normal",21190344
"0","5",44,49,7,17,14,10,12,12,4,20,16,11,14,1,3,5,9,6,24,0,2,13,5,14,8,5,8,"Normal",21190345
"1","5",47,49,11,23,20,14,16,18,8,26,22,16,17,2,4,9,11,8,34,0,3,8,6,10,4,4,8,"Normal",21190346
"0","5",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,"Normal",21190347
"0","5",35,42,3,3,6,0,4,2,0,6,5,1,4,0,1,1,3,1,6,0,4,19,7,12,11,5,11,"Normal",21190348
"1","5",48,48,18,27,20,25,23,22,12,33,26,20,23,5,4,13,13,10,45,0,0,1,2,3,1,1,2,"Normal",21190349
"0","5",49,50,11,24,19,16,19,16,8,27,19,16,20,4,5,7,9,10,35,0,2,6,5,7,4,5,4,"Normal",21190350
"0","5",47,50,11,20,15,16,15,16,6,25,22,15,18,3,1,8,10,9,31,0,4,13,6,10,7,4,6,"Normal",21190351
"1","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",21190352
"1","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",21190353
"1","5",38,46,5,13,6,12,11,7,3,15,12,9,13,0,1,5,7,5,18,0,1,10,9,16,7,8,8,"Normal",21190354
"1","5",25,31,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3,5,11,2,4,8,2,"Dyslexia",21190355
"1","5",44,49,9,22,17,14,21,10,5,26,22,13,16,3,1,10,10,7,31,0,1,7,1,9,6,0,6,"Normal",21190356
"1","5",22,23,2,0,2,0,1,1,2,0,1,1,1,0,1,0,0,1,2,0,0,9,8,8,9,8,9,"Normal",21190357
"1","5",44,47,5,20,12,13,14,11,5,20,15,10,16,3,3,5,6,8,25,0,5,10,11,12,10,11,7,"Normal",21190358
"0","5",50,50,16,27,20,23,20,23,12,31,24,21,23,5,5,11,9,13,43,2,0,6,1,5,3,0,3,"Normal",21190359
"0","5",47,47,16,24,17,23,21,19,9,31,24,20,22,4,3,12,9,12,40,0,0,4,2,6,3,2,2,"Normal",21190360
"1","5",11,16,1,5,2,4,4,2,2,4,5,4,5,0,0,1,2,3,6,0,1,4,2,3,2,1,1,"Normal",21190361
"0","5",47,50,12,19,15,16,15,16,8,23,19,12,16,3,3,9,10,6,31,0,5,10,9,6,8,6,2,"Normal",21190362
"0","5",48,50,14,20,18,16,18,16,10,24,21,16,21,2,4,7,12,9,34,0,1,9,5,5,7,2,3,"Normal",21190363
"1","5",50,50,12,25,19,18,19,18,8,29,24,18,20,5,2,8,12,10,37,0,3,8,4,8,5,3,5,"Normal",21190364
"0","5",41,49,9,17,14,12,15,11,7,19,16,13,14,1,3,6,11,5,26,0,3,8,9,10,5,5,8,"Normal",21190401
"1","5",49,49,16,22,21,17,18,20,9,29,24,17,22,4,4,8,11,11,38,2,1,9,5,7,4,2,2,"Normal",21190402
"1","5",49,50,14,22,17,19,20,16,10,26,20,17,21,5,3,8,10,10,36,1,1,5,7,9,3,3,5,"Normal",21190403
"1","5",46,47,15,24,18,21,19,20,11,28,23,15,20,3,5,12,11,8,39,1,2,5,6,0,2,4,1,"Normal",21190404
"1","5",49,49,12,26,19,19,21,17,10,28,22,15,21,4,4,10,12,8,38,0,6,6,7,2,3,7,2,"Normal",21190405
"0","5",47,49,10,21,14,17,16,15,8,23,15,12,17,4,3,10,8,6,31,2,3,11,9,9,6,6,2,"Normal",21190406
"0","5",47,47,15,22,17,20,16,21,12,25,22,18,21,3,5,7,12,10,37,0,4,7,6,5,4,5,2,"Normal",21190407
"0","5",47,50,8,18,13,13,12,14,6,20,12,11,13,3,4,7,7,5,26,2,5,15,11,8,9,8,9,"Normal",21190409
"0","5",48,49,12,23,18,17,18,17,7,28,20,16,18,4,2,12,9,8,35,1,2,10,3,12,6,2,7,"Normal",21190410
"0","5",50,50,17,25,21,21,22,20,10,32,26,18,20,5,5,10,12,10,42,0,3,4,3,4,1,4,2,"Normal",21190411
"0","5",50,50,17,29,22,24,22,24,13,33,26,20,24,5,5,13,12,11,46,0,1,2,2,2,2,2,2,"Normal",21190412
"1","5",50,50,18,28,21,25,22,24,12,34,26,22,24,5,5,12,12,12,46,1,1,2,2,2,1,2,0,"Normal",21190413
"1","5",45,46,15,19,15,19,14,20,10,24,18,15,19,3,5,8,10,8,34,0,3,9,6,6,6,4,2,"Normal",21190414
"1","5",50,50,18,27,21,24,23,22,14,31,28,20,24,4,4,13,13,11,45,0,2,2,3,3,2,2,2,"Normal",21190416
"0","5",49,50,16,23,19,20,20,19,8,31,24,18,21,4,2,12,12,9,39,1,1,7,2,7,5,3,5,"Normal",21190417
"0","5",48,50,15,17,14,18,17,15,9,23,21,13,17,3,2,10,10,7,32,1,2,13,6,9,6,2,7,"Normal",21190418
"1","5",50,50,20,28,23,25,23,25,13,35,29,21,25,5,5,13,13,12,48,0,1,2,1,1,1,1,0,"Normal",21190419
"1","5",45,46,13,24,18,19,19,18,11,26,22,17,19,4,3,10,12,8,37,1,1,6,3,5,3,1,6,"Normal",21190420
"1","5",50,50,16,24,17,23,19,21,11,29,24,19,21,4,4,10,12,10,40,0,4,6,7,5,3,5,6,"Normal",21190421
"1","5",45,45,7,17,15,9,14,10,6,18,15,10,14,2,3,5,8,6,24,0,3,11,9,15,4,7,7,"Normal",21190422
"0","5",49,50,18,23,19,22,21,20,11,30,25,19,21,4,3,13,11,10,41,1,1,7,5,3,4,1,3,"Normal",21190423
"0","5",49,50,15,27,19,23,19,23,10,32,24,18,21,5,4,12,12,9,42,0,0,4,2,4,4,2,5,"Normal",21190424
"1","5",50,50,20,27,22,25,22,25,13,34,28,20,25,5,5,13,12,12,47,0,2,3,2,1,2,2,0,"Normal",21190425
"1","5",49,50,18,17,19,16,15,20,11,24,23,16,20,3,4,8,9,11,35,2,2,7,6,10,3,3,6,"Normal",21190427
"1","5",45,49,13,16,10,19,15,14,6,23,15,12,14,3,3,10,8,5,29,0,5,9,9,8,7,6,6,"Normal",21190428
"1","5",46,47,15,26,19,22,23,18,9,32,24,19,21,5,2,13,12,9,41,1,1,4,2,4,2,1,2,"Normal",21190429
"1","5",45,48,9,12,12,9,9,12,5,16,15,12,18,0,0,5,8,8,21,1,4,13,8,8,11,7,4,"Normal",21190430
"1","5",49,50,12,23,15,20,18,17,11,24,19,15,17,5,4,8,11,7,35,2,3,8,8,7,4,4,5,"Normal",21190431
"1","5",50,50,14,23,18,19,20,17,9,28,21,16,20,3,5,10,10,9,37,1,1,8,7,9,4,4,4,"Normal",21190432
"0","5",48,50,17,28,21,24,23,22,12,33,26,20,23,5,4,13,13,10,45,0,1,1,3,1,1,2,1,"Normal",21190433
"0","5",50,50,19,28,23,24,23,24,14,33,29,22,24,4,5,13,13,12,47,1,1,1,3,2,0,1,2,"Normal",21190434
"0","5",50,50,19,26,21,24,22,23,12,33,27,21,25,4,5,12,11,13,45,0,2,4,1,2,2,1,2,"Normal",21190435
"0","5",48,50,15,22,19,18,15,22,10,27,22,15,20,3,4,12,9,9,37,1,2,7,6,5,3,5,5,"Normal",21190436
"0","5",34,35,7,13,11,9,12,8,4,16,14,8,12,2,1,5,7,5,20,1,2,9,6,5,7,5,5,"Normal",21190437
"0","5",47,50,13,24,17,20,18,19,9,28,21,15,17,5,2,13,11,6,37,0,2,9,2,7,7,2,7,"Normal",21190438
"0","5",49,50,15,26,19,22,22,19,12,29,23,16,21,5,4,13,10,9,41,1,0,4,2,4,2,2,0,"Normal",21190439
"0","5",43,47,9,20,12,17,17,12,6,23,19,16,16,1,3,7,10,8,29,0,3,10,2,8,6,2,6,"Normal",21190440
"1","5",46,50,13,20,19,14,15,18,10,23,19,16,18,2,5,8,9,9,33,1,3,7,7,9,5,5,6,"Normal",21190441
"1","5",45,50,9,21,15,15,17,13,8,22,16,11,17,4,4,7,8,7,30,1,3,10,8,8,7,5,7,"Normal",21190442
"0","5",50,50,9,24,17,16,18,15,7,26,20,15,19,3,3,9,9,9,33,1,3,12,13,7,10,8,2,"Normal",21190443
"0","5",50,50,18,28,22,24,24,22,13,33,28,23,25,4,4,13,12,13,46,1,1,4,3,1,2,1,1,"Normal",21190444
